url,precio,precio_valor,precio_moneda,mantenimiento_valor,caracteristicas,m2_totales,m2_construidos,recamaras,banos,estacionamientos,antiguedad,direccion,ubicacion,descripcion,amenidades,lat,lng,scraped_created_at,scraped_updated_at
https://propiedades.com/inmuebles/casa-en-venta-ricardo-flores-magon-veracruz-30488509,"MXN 4,650,000",4650000.0,MXN,0.0,236 m² const. | 4 rec. | 4 baños,,236.0,4,4,0,8 meses en Propiedades.com,,"Ricardo Flores Magón, Veracruz, Veracruz de Ignacio de la Llave"," , Col. Ricardo Flores Magón C.P. 91900, Veracruz",,19.1855097,-96.1292308,2026-06-27T14:44:27.981086,2026-06-27T14:44:27.981086
https://propiedades.com/inmuebles/casa-en-venta-enrique-gonzalez-martinez-predio-i-91777-veracruz-ver-sn-predio-2-veracruz-30624045,"MXN 680,000",680000.0,MXN,0.0,35 m² const. | 2 rec. | 1 baños,,35.0,2,1,0,7 meses en Propiedades.com,Enrique González Martínez,"Predio 2, Veracruz, Veracruz de Ignacio de la Llave","Enrique González Martínez, Predio I, 91777 Veracruz, Ver. #SN, Col. Predio 2 C.P. 91777, Veracruz",,19.1516924,-96.16463,2026-06-27T14:44:27.981098,2026-06-27T14:44:27.981098
https://propiedades.com/inmuebles/casa-en-venta-mata-de-pita-veracruz-24803481,"MXN 2,735,000",2735000.0,MXN,0.0,71 m² const. | 3 rec. | 1 baños,,71.0,3,1,0,4 años en Propiedades.com,,"Mata de Pita, Veracruz, Veracruz de Ignacio de la Llave"," , Col. Mata de Pita C.P. 91698, Veracruz",,19.1257301,-96.1775584,2026-06-27T14:44:27.981101,2026-06-27T14:44:27.981101
https://propiedades.com/inmuebles/casa-en-venta-mexiquillo-83-los-torrentes-veracruz-31442754,"MXN 760,000",760000.0,MXN,0.0,40 m² const. | 1 rec. | 1 baños,,40.0,1,1,0,19 días en Propiedades.com,MEXIQUILLO #83,"Los Torrentes, Veracruz, Veracruz de Ignacio de la Llave","MEXIQUILLO #83, Col. Los Torrentes C.P. 91808, Veracruz",,19.2079628,-96.1795397,2026-06-27T14:44:27.981103,2026-06-27T14:44:27.981103
https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-sn-ignacio-zaragoza-veracruz-31462054,"MXN 10,800,000",10800000.0,MXN,0.0,350 m² const. | 3 rec. | 7 baños | 4 estac.,,350.0,3,7,4,14 días en Propiedades.com,Sin nombre de calle #snInt. s/n,"Ignacio Zaragoza, Veracruz, Veracruz de Ignacio de la Llave","Sin nombre de calle #snInt. s/n, Col. Ignacio Zaragoza C.P. 91910, Veracruz",Alberca | Aire acondicionado | Cisterna,19.1780491,-96.1288426,2026-06-27T14:44:27.981105,2026-06-27T14:44:27.981105
https://propiedades.com/inmuebles/casa-en-venta-rio-las-flores-223-lomas-del-rio-medio-veracruz-31511450,"MXN 1,960,000",1960000.0,MXN,0.0,135 m² const. | 3 rec. | 2 baños,,135.0,3,2,0,A estrenar,RIO LAS FLORES #223,"Lomas Del Rio Medio, Veracruz, Veracruz de Ignacio de la Llave","RIO LAS FLORES #223, Col. Lomas Del Rio Medio C.P. 91809, Veracruz",,19.2053408,-96.1977851,2026-06-27T14:44:27.981116,2026-06-27T14:44:27.981116
https://propiedades.com/inmuebles/casa-en-venta-nicolas-bravo-3015-veracruz-centro-veracruz-31331437,"MXN 2,200,000",2200000.0,MXN,0.0,139 m² const. | 3 rec. | 2 baños | 2 estac.,,139.0,3,2,2,1 mes en Propiedades.com,Nicolás Bravo #3015,"Veracruz Centro, Veracruz, Veracruz de Ignacio de la Llave","Nicolás Bravo #3015, Col. Veracruz Centro C.P. 91700, Veracruz",,19.189537,-96.1394441,2026-06-27T14:44:27.981126,2026-06-27T14:44:27.981126
https://propiedades.com/inmuebles/casa-en-venta-paseo-profesor-alicia-moreno-932-932-buenavista-infonavit-veracruz-29894810,"MXN 600,000",600000.0,MXN,0.0,100 m² const. | 3 rec. | 2 baños,,100.0,3,2,0,1 año en Propiedades.com,Paseo Profesor Alicia Moreno 932 #932,"Buenavista INFONAVIT, Veracruz, Veracruz de Ignacio de la Llave","Paseo Profesor Alicia Moreno 932 #932, Col. Buenavista INFONAVIT C.P. 91850, Veracruz",,19.1973505,-96.1683578,2026-06-27T14:44:27.981128,2026-06-27T14:44:27.981128
https://propiedades.com/inmuebles/casa-en-venta-virgilio-uribe-821-el-coyol-veracruz-31136145,"MXN 1,718,200",1718200.0,MXN,0.0,80 m² const. | 2 rec. | 2 baños,,80.0,2,2,0,2 meses en Propiedades.com,Virgilio Uribe #821,"El Coyol, Veracruz, Veracruz de Ignacio de la Llave","Virgilio Uribe #821, Col. El Coyol C.P. 91780, Veracruz",,19.1579389,-96.1497334,2026-06-27T14:44:27.981130,2026-06-27T14:44:27.981130
https://propiedades.com/inmuebles/casa-en-venta-pergola-sn-residencial-el-campanario-veracruz-30018240,"MXN 720,000",720000.0,MXN,0.0,38 m² const. | 1 rec. | 1 baños,,38.0,1,1,0,1 año en Propiedades.com,PERGOLA #s/n,"Residencial El Campanario, Veracruz, Veracruz de Ignacio de la Llave","PERGOLA #s/n, Col. Residencial El Campanario C.P. 91808, Veracruz",,19.2060586,-96.2203407,2026-06-27T14:44:27.981133,2026-06-27T14:44:27.981133
