url,precio,precio_valor,precio_moneda,mantenimiento_valor,caracteristicas,m2_totales,m2_construidos,recamaras,banos,estacionamientos,antiguedad,direccion,ubicacion,descripcion,amenidades,lat,lng,scraped_created_at,scraped_updated_at
https://www.propiedades.com/inmuebles/departamento-en-venta-reforma-00-reforma-veracruz-30980357,"MXN 2,150,000",2150000.0,MXN,0.0,73 m² const. | 2 rec. | 2 baños,,73.0,2,2,0,4 meses en Propiedades.com,REFORMA #00,"Reforma, Veracruz, Veracruz de Ignacio de la Llave","REFORMA #00, Col. Reforma C.P. 91919, Veracruz",Aire acondicionado | Cisterna,19.1707806,-96.1248675,2026-07-29T20:32:35.479198,2026-07-29T20:32:35.479198
https://propiedades.com/inmuebles/departamento-en-venta-patricio-chirinos-esquina-popocatepetl-coyol-zona-d-veracruz-30816687,"MXN 1,280,000",1280000.0,MXN,0.0,60 m² const. | 2 rec. | 1 baños,,60.0,2,1,0,6 meses en Propiedades.com,Patricio Chirinos,"Coyol Zona D, Veracruz, Veracruz de Ignacio de la Llave","Patricio Chirinos, esquina Popocatepetl, Col. Coyol Zona D C.P. 91779, Veracruz",,19.155643,-96.15466,2026-07-29T20:32:35.479199,2026-07-29T20:32:35.479199
https://propiedades.com/inmuebles/departamento-en-venta-santa-teresa-110-hacienda-sotavento-veracruz-29271825,"MXN 460,000",460000.0,MXN,0.0,40 m² const. | 2 rec. | 1 baños,,40.0,2,1,0,1 año en Propiedades.com,SANTA TERESA #110,"Hacienda Sotavento, Veracruz, Veracruz de Ignacio de la Llave","SANTA TERESA #110, Col. Hacienda Sotavento C.P. 91698, Veracruz",,19.1335969,-96.1738053,2026-07-29T20:32:35.479200,2026-07-29T20:32:35.479200
https://www.propiedades.com/inmuebles/departamento-en-venta-flores-magon-00-ricardo-flores-magon-veracruz-30688846,"MXN 3,590,000",3590000.0,MXN,0.0,112 m² const. | 3 rec. | 3 baños | 1 estac.,,112.0,3,3,1,7 meses en Propiedades.com,FLORES MAGON #00,"Ricardo Flores Magón, Veracruz, Veracruz de Ignacio de la Llave","FLORES MAGON #00, Col. Ricardo Flores Magón C.P. 91900, Veracruz",Seguridad privada | Aire acondicionado,19.1914151,-96.1275175,2026-07-29T20:32:35.479201,2026-07-29T20:32:35.479201
https://propiedades.com/inmuebles/departamento-en-venta-circuito-toledo-359-valente-diaz-infonavit-veracruz-30703560,"MXN 750,000",750000.0,MXN,0.0,60 m² const. | 2 rec. | 1 baños,,60.0,2,1,0,6 meses en Propiedades.com,CIRCUITO TOLEDO #359,"Valente Díaz INFONAVIT, Veracruz, Veracruz de Ignacio de la Llave","CIRCUITO TOLEDO #359, Col. Valente Díaz INFONAVIT C.P. 91917, Veracruz",,19.1719732,-96.22166779999999,2026-07-29T20:32:35.479202,2026-07-29T20:32:35.479202
https://propiedades.com/inmuebles/departamento-en-venta-sanchez-tagle-1717-pocitos-y-rivera-veracruz-28723128,"MXN 695,000",695000.0,MXN,0.0,59 m² const. | 2 rec. | 1 baños,,59.0,2,1,0,2 años en Propiedades.com,Sánchez Tagle #1717,"Pocitos y Rivera, Veracruz, Veracruz de Ignacio de la Llave","Sánchez Tagle #1717, Col. Pocitos y Rivera C.P. 91729, Veracruz",,19.177984,-96.150856,2026-07-29T20:32:35.479202,2026-07-29T20:32:35.479202
https://propiedades.com/inmuebles/departamento-en-venta-valente-diaz-mata-cocuite-mata-coquite-veracruz-30159068,"MXN 734,000",734000.0,MXN,0.0,45 m² const. | 2 rec. | 1 baños,,45.0,2,1,0,12 meses en Propiedades.com,Valente Díaz - Mata Cocuite,"Mata Coquite, Veracruz, Veracruz de Ignacio de la Llave","Valente Díaz - Mata Cocuite, Col. Mata Coquite C.P. 91697, Veracruz",,19.1409766,-96.2164623,2026-07-29T20:32:35.479203,2026-07-29T20:32:35.479203
https://propiedades.com/inmuebles/departamento-en-venta-av-rio-san-isidro-208-lomas-de-rio-medio-cuatro-veracruz-29451013,"MXN 429,000",429000.0,MXN,0.0,48 m² const. | 2 rec. | 1 baños,,48.0,2,1,0,1 año en Propiedades.com,AV. RIO SAN ISIDRO #208,"Lomas de Río Medio Cuatro, Veracruz, Veracruz de Ignacio de la Llave","AV. RIO SAN ISIDRO #208, Col. Lomas de Río Medio Cuatro C.P. 91808, Veracruz",,19.1867416,-96.2066098,2026-07-29T20:32:35.479204,2026-07-29T20:32:35.479204
https://www.propiedades.com/inmuebles/departamento-en-venta-coyol-000-el-coyol-veracruz-29482206,"MXN 1,250,000",1250000.0,MXN,0.0,70 m² const. | 2 rec. | 2 baños | 1 estac.,,70.0,2,2,1,1 año en Propiedades.com,coyol #000,"El Coyol, Veracruz, Veracruz de Ignacio de la Llave","coyol #000, Col. El Coyol C.P. 91780, Veracruz",Seguridad privada | Aire acondicionado | Cisterna | Elevador,19.173127,-96.1543556,2026-07-29T20:32:35.479206,2026-07-29T20:32:35.479206
https://www.propiedades.com/inmuebles/departamento-en-venta-jf-molina-esquina-matamoros-586-pinitos-veracruz-30249882,"MXN 750,000",750000.0,MXN,0.0,85 m² const. | 3 rec. | 1 baños | 1 estac.,,85.0,3,1,1,11 meses en Propiedades.com,J.F. Molina esquina Matamoros #586Int. 402 - 1,"Pinitos, Veracruz, Veracruz de Ignacio de la Llave","J.F. Molina esquina Matamoros #586Int. 402 - 1 , Col. Pinitos C.P. 91840, Veracruz",Cisterna,19.2104935,-96.1656244,2026-07-29T20:32:35.479207,2026-07-29T20:32:35.479207
https://www.propiedades.com/inmuebles/departamento-en-venta-reforma-000-reforma-veracruz-30939037,"MXN 2,750,000",2750000.0,MXN,0.0,108 m² const. | 3 rec. | 2 baños | 1 estac.,,108.0,3,2,1,5 meses en Propiedades.com,REFORMA #000,"Reforma, Veracruz, Veracruz de Ignacio de la Llave","REFORMA #000, Col. Reforma C.P. 91919, Veracruz",Seguridad privada | Aire acondicionado | Cisterna,19.1707806,-96.1248675,2026-07-29T20:32:35.479207,2026-07-29T20:32:35.479207
https://propiedades.com/inmuebles/departamento-en-venta-horacio-diaz-82-veracruz-centro-veracruz-30676867,"MXN 1,980,000",1980000.0,MXN,0.0,70 m² const. | 2 rec. | 2 baños,,70.0,2,2,0,7 meses en Propiedades.com,HORACIO DIAZ #82,"Veracruz Centro, Veracruz, Veracruz de Ignacio de la Llave","HORACIO DIAZ #82, Col. Veracruz Centro C.P. 91700, Veracruz",,19.1791641,-96.1248778,2026-07-29T20:32:35.479208,2026-07-29T20:32:35.479208
