url,precio,precio_valor,precio_moneda,mantenimiento_valor,caracteristicas,m2_totales,m2_construidos,recamaras,banos,estacionamientos,antiguedad,direccion,ubicacion,descripcion,amenidades,lat,lng,tipo_propiedad,tipo_operacion,scraped_created_at,scraped_updated_at
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-las-lomas/casa-en-venta-fracc-lomas-residencial-alvarado-veracruz/149282332,"MXN 12,500,000",12500000.0,MXN,0.0,422.0 m² lote | 4 rec. | 4 banos | 3 estac.,422.0,492.0,4,4,3,20,"Boulevard las Lomas, Fraccionamiento las Lomas, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Fraccionamiento las Lomas","Funcional residencia en esquina con 3 niveles que colinda con un parque. Planta Baja: Vestíbulo Sala-comedor Salón familiar TV Cocina integral muy equipada con alacena muy amplia 3 medios baños Cuarto de servicio con baño 2 garages techados con portón eléctrico para 3 autos Segunda Planta: 4 recamaras muy amplias, la principal con vestidor, baño con tina, mini bar, sala de estar, balcón y vista a la alberca Las otras 3 recamaras dos con vestidor y una con clóset. Las tres con baño completo Sala de TV subiendo las escaleras Tercer nivel Gimnasio muy amplio con terraza, vista a la Laguna de Mandinga y al mar, baño, se puede considerar como una quinta recámara en su caso Cuarto de lavado y tendido Todas las áreas con luz indirecta. Toda la casa climatizada. Amenidades Alberca, family room, cu",Alberca | Seguridad privada | Aire acondicionado | Terraza,19.0723238,-96.0942871,Casa,Venta,2026-06-21T20:38:31.685322,2026-06-21T20:38:31.685322
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-la-rioja/casa-en-venta-lomas-de-la-rioja/149392397,"MXN 3,850,000",3850000.0,MXN,0.0,162.0 m² lote | 3 rec. | 2 banos | 0 estac.,162.0,220.0,3,2,0,A estrenar,"Lomas de la Rioja  1, Lomas de la Rioja, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Lomas de la Rioja","Casa en Venta Fraccionamiento Lomas de la Rioja Alvarado, Ver. Terreno: 162m2 Construcción: 220m2 Precio de Venta $3,850,000 Primer piso Medio baño Recámara climatizada con baño completo Sala con doble altura Comedor climatizado Cocina integral Jardín bodega amplia Garage techado para 2 autos Segundo piso Sala TV Recámara principal climatizada  cuenta con vestidor y baño completo Recámara secundaria climatizada cuenta con baño, clóset con escritorio y vista a la laguna Cuarto de lavado y patio para secado de ropa Tercer piso Roof garden con conexión para instalar jacuzzi y asador Se encuentra equipada con hidro,  algibe, tanque de gas grande, calentador automático con alto abastecimiento, los climas son inverter en sala y las 3 recámaras, con cortinas black out. Fraccionamiento con 2 filtr",Alberca | Seguridad privada | Jardin,19.0548522,-96.0614236,Casa,Venta,2026-06-21T20:38:31.685375,2026-06-21T20:38:31.685375
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-floresta/casa-en-venta-fraccionamiento-floresta-municipio-de-veracruz/148937794,"MXN 2,400,000",2400000.0,MXN,0.0,156.0 m² lote | 3 rec. | 3 banos | 1 estac.,156.0,220.0,3,3,1,30,"Chalahuite 291, Fraccionamiento Floresta, Veracruz, Veracruz, Mexico vivanuncios, ","Veracruz, Veracruz, Fraccionamiento Floresta","Ref: 2 8 6 5 8 3 Esta casa en venta se encuentra ubicada en Floresta, Veracruz, Veracruz de Ignacio de la Llave, en una zona residencial tranquila y segura. Con una superficie de 220 m2 de construcción, esta propiedad cuenta con 3 amplias recámaras y 3 baños completos, ideales para satisfacer las necesidades de toda la familia. La casa se caracteriza por sus espacios luminosos y bien distribuidos, con acabados de alta calidad que le brindan confort. Además, cuenta con un uso de suelo residencial que garantiza la tranquilidad y armonía del entorno, perfecto para disfrutar de una vida en familia en un ambiente agradable. En cuanto a las zonas de interés cercanas, la propiedad se encuentra a poca distancia de centros comerciales, parques y restaurantes, que ofrecen una amplia variedad de opci",Seguridad privada,19.146940824107084,-96.13724903485135,Casa,Venta,2026-06-21T20:38:31.685433,2026-06-21T20:38:31.685433
https://www.vivanuncios.com.mx/a-venta-casa/punta-tiburon-residencial-marina-y-golf/marina-y-golf-punta-tiburon-casa-en-venta-6-recamaras-espectacular-paneles-solares/150213136,"MXN 34,000,000",34000000.0,MXN,0.0,1200.0 m² lote | 6 rec. | 6 banos | 9 estac.,1200.0,1000.0,6,6,9,A estrenar,"Marina y Golf Punta Tiburon  Casa en Venta , 6 Recamaras Espectacular con Paneles Solares, Punta Tiburón Residencial Marina y Golf, Alvarado, Veracruz","Veracruz, Alvarado, Punta Tiburón Residencial Marina y Golf","Residencia de lujo en venta en Punta Tiburón, Marina &amp; Golf. Vive la experiencia de exclusividad, amplitud y diseño en esta espectacular residencia ubicada en Punta Tiburón Marina &amp; Golf, uno de los fraccionamientos más exclusivos de la zona. Construida sobre un impresionante terreno de 1,200 m' y con 1,000 m' de construcción, esta propiedad ofrece espacios generosos, acabados de excelente calidad y una distribución pensada para disfrutar al máximo cada área de la casa. La residencia cuenta con: 6 recámaras, cada una con baño completo y vestidor; una de ellas ubicada en planta baja para mayor comodidad. Amplia sala y comedor de doble altura con dimensiones extraordinarias y una sensación de elegancia y amplitud. Cocina de gran tamaño, totalmente equipada, ideal para quienes disfrut",Alberca | Seguridad privada | Aire acondicionado | Terraza | Jardin,19.0631254,-96.0929216,Casa,Venta,2026-06-21T20:38:31.685482,2026-06-21T20:38:31.685482
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-la-rioja/casa-nueva-en-venta-lomas-de-la-rioja-riviera-veracruzana/149991688,"MXN 2,790,000",2790000.0,MXN,0.0,157.0 m² lote | 2 rec. | 2 banos | 2 estac.,157.0,115.0,2,2,2,A estrenar,"Casa Nueva en Venta Lomas de La Rioja, Lomas de la Rioja, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Lomas de la Rioja","Casa Nueva en Venta Lomas de La Rioja Riviera Veracruzana $2,790,000 + Gastos de escrituración 157 m2 Terreno 115 m2 Construcción - Cochera para un autos - Sala - Comedor - Medio baño para visitas - Cocina integral - 1 Habitación con baño completo y vestidor - 1 Habitación con baño completo y closet - Alberca privada • Facilidad para estacionarse • Garaje • Accesibilidad para adultos mayores • Accesibilidad para personas con discapacidad • Fraccionamiento privado • Portero • Seguridad 24 horas • Área de juegos infantiles • Gimnasio",Alberca | Seguridad privada | Terraza,19.0419391173,-96.0582143831,Casa,Venta,2026-06-21T20:38:31.685524,2026-06-21T20:38:31.685524
https://www.vivanuncios.com.mx/a-venta-casa/pueblo-anahuac/casa-en-venta-col-anahuac-pueblo-viejo-veracruz/148726941,"MXN 2,800,000",2800000.0,MXN,0.0,160.0 m² lote | 3 rec. | 2 banos | 1 estac.,160.0,190.0,3,2,1,A estrenar,"Preventa DE Casa Ubicada EN Col. Anáhuac, Pueblo Viejo, Veracruz, Pueblo Anáhuac, Pueblo Viejo, Veracruz, Mexico vivanuncios, ","Veracruz, Pueblo Viejo, Pueblo Anáhuac","PREVENTA DE CASA DE DOS NIVELES UBICADA EN LA COL. ANÁHUAC, PUEBLO VIEJO, VERACRUZ. Adquiere esta bellísima casa y obtén la oportunidad de elegir los acabados a tu gusto. (solo falta terminar la cocina para que este 100% lista) APARTA CON UN ENGANCHE DEL 10%. CUENTA CON: •	3 recamaras (la principal con vestidor) •	2 baños completos •	Patio Trasero •	Área de sala – comedor •	Cocina •	Área de lavado •	Cochera techada MEDIDAS: Terreno: 160 m2 Constr.: 190 m2 ¡ACEPTAMOS CREDITOS! .CERCANÍA: •	Banco Bienestar • Gasolinera • Su bodega • Campo de beisbol •	Puente Anáhuac •	Paso Casa Blanca Agenda una visita. Te asesoramos y apoyamos con todo el proceso de tu trámite para una compra o renta segura. Contáctanos con gusto te brindaremos información, danos la oportunidad de ser parte de la búsqueda d",Seguridad privada,22.2009723,-97.8553291,Casa,Venta,2026-06-21T20:38:31.685564,2026-06-21T20:38:31.685564
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-la-rioja/casa-en-venta-lomas-de-la-rioja-espacios-amplios/149453381,"MXN 3,980,000",3980000.0,MXN,0.0,168.0 m² lote | 3 rec. | 3 banos | 2 estac.,168.0,238.0,3,3,2,8,"Lomas de la Rioja, Lomas de la Rioja, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Lomas de la Rioja","Casa en Venta en Lomas de la Rioja, Riviera Veracruzana, con amplios espacios. Estado de conservacion muy bueno. Precio $3,980,000.00 168 m2 terreno 238 m2 construccion PLANTA BAJA Cochera para 2 autos Sala Comedor Cocina integral Medio baño Patio con asador Cuarto de lavado PLANTA ALTA 3 habitaciones con baño completo cada una la principal con vestidor y las otras 2 recámaras con closet Estacia para T.V SE ENTREGA Con climas y persianas Este fraccionamiento cuenta con Vigilancia las 24 horas Casa Club con alberca, area techada para los convivios, area de juegos para los pequeños de la casa, gymnasio, cancha de football, sistema de transporte rioja bus ¿Te interesa saber más? Agenda tu cita y conoce cada detalle de esta propiedad.",Alberca | Seguridad privada | Aire acondicionado,19.0448802,-96.06063909999999,Casa,Venta,2026-06-21T20:38:31.685610,2026-06-21T20:38:31.685610
https://www.vivanuncios.com.mx/a-venta-casa/residencial-lomas-residencial/casa-en-venta-en-fracc-las-lomas-residencial/146509364,"MXN 7,000,000",7000000.0,MXN,0.0,489.0 m² lote | 4 rec. | 3 banos | 2 estac.,489.0,489.0,4,3,2,A estrenar,"Las Lomas Residencial, Residencial Lomas Residencial, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Residencial Lomas Residencial","venta de casa en el Fraccionamiento Las Lomas Residenciales. Riviera Veracruzana Características Residencia 9 años Tres Plantas Terreno 328 M2 Construcción 489 M2 Distribución PB Recibidor Sala doble altura Oficina Baño visitas Comedor Cocina equipada y desayunador. Despensa Área de lavado Garage 3 autos Jardín Alberca Baño con regadera Área equipo máquinas Segunda Planta: Family Room Recámara principal con vestidor, baño y jacuzzi Segunda Recámara con vestidor baño con tina. Tercer recámara con clóset y baño. Tercer Planta. Área de esparcimiento con bar. Área de ejerció con baño y sauna. Balcón Terraza Bodega Cuarto de servicio con baño. Área de tendido. 12 mini splits 13 celdas solares Precio de Venta $7,000.000 MN Clave num 396 Pago de mantenimiento 1,800 Mensual Precio sujetos a cambio",Alberca | Seguridad privada | Aire acondicionado | Terraza | Jardin,19.072324,-96.099585,Casa,Venta,2026-06-21T20:38:31.685650,2026-06-21T20:38:31.685650
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-la-rioja/casa-en-venta-en-lomas-de-la-rioja/146511483,"MXN 3,200,000",3200000.0,MXN,0.0,162.0 m² lote | 3 rec. | 3 banos | 2 estac.,162.0,236.0,3,3,2,5,"Casa en Venta en Lomas de la Rioja (riviera Veracruzana), Lomas de la Rioja, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Lomas de la Rioja","Residencia nueva en Venta en La Rioja vista al Sunset 3 recámaras con su baño completo Principal con vestidor 3 1/2 baños en total Sala-comedor, Cocina integral Cuarto de lavado, Jardín trasero Garaje para 2 autos. Seguridad 24hrs Casa Club, Alberca, Cancha de Futbol Gym, Áreas Verdes y de Juegos, Alta Plusvalía 162 M terreno,236 M construcción $3’200,000.00 Venta",Alberca | Seguridad privada | Jardin,19.0526387,-96.06097,Casa,Venta,2026-06-21T20:38:31.685690,2026-06-21T20:38:31.685690
https://www.vivanuncios.com.mx/a-venta-casa/graciano-sanchez-romo/casa-en-venta-col-graciano-sanchez-boca-del-rio-veracruz/146658221,"MXN 5,000,000",5000000.0,MXN,0.0,434.0 m² lote | 4 rec. | 3 banos | 2 estac.,434.0,273.0,4,3,2,10,"Casa EN Venta COL Graciano Sanchez, Boca DEL Rio, Veracruz, Graciano Sánchez Romo, Boca del Río, Veracruz, Mexico vivanuncios, ","Veracruz, Boca del Río, Graciano Sánchez Romo","Casa en Venta en la Colonia Graciano Sánchez, ideal para quienes buscan amplitud y confort.  Agenda tu cita con Marbelo Inmuebles y conoce un nuevo estilo de vida con una inversión inteligente, cerca de escuelas, bancos, restaurantes y centros comerciales.  Informes + Ver datos . VENTA    $5,000,000 Terreno   434m2 Construcción       273.61m2 DESCRIPCION PLANTA BAJA •	Cochera para 2 autos. •	Acceso y corredor techado •	Patio frontal •	Sala •	Comedor a doble altura •	Sala de TV •	Cocina •	Un baño completo •	Una habitación con closet •	Cuarto de lavado •	Área de taller multiusos •	Terraza techada con pérgolas de madera •	Jardín y alberca con chapoteadero PLANTA ALTA •	Pasillos y vestíbulos de circulación •	Habitación principal con terraza, baño completo, vestidor y jacuzzi •	Dos habitaciones",Alberca | Seguridad privada | Aire acondicionado | Cisterna | Terraza | Jardin,19.1165525012,-96.1075130804,Casa,Venta,2026-06-21T20:38:31.685771,2026-06-21T20:38:31.685771
https://www.vivanuncios.com.mx/a-venta-casa/boca-del-rio/lomas-del-dorado-casa-en-venta-3-recamaras-frente-area-verde/148013262,"MXN 3,975,000",3975000.0,MXN,0.0,160.0 m² lote | 3 rec. | 3 banos | 2 estac.,160.0,211.0,3,3,2,A estrenar,"Lomas del Dorado Barranca del Cobre, Circuito Paisajes, Boca del Río, Veracruz, Mexico vivanuncios, ","Veracruz, Boca del Río","Hermosa casa con lindos y diferentes acabados cuenta con estacionamiento techado para 2 coches , sala comedor , con un patio interior , medio baño de  visitas cocina abierta con barra, por la parte de atras esta el area de lavado y un jardín . En la 2nda planta cuenta con 3 recamaras de buen tamaño cada una con vestidor y baño La casa se  encuentra enfrente de area verde",Alberca | Seguridad privada | Jardin,19.106273,-96.1063204,Casa,Venta,2026-06-21T20:38:31.685813,2026-06-21T20:38:31.685813
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-lomas-del-sol/casa-en-venta-nueva-a-150-m-del-mar/141965374,"MXN 3,600,000",3600000.0,MXN,0.0,180.0 m² lote | 3 rec. | 4 banos | 2 estac.,180.0,225.0,3,4,2,A estrenar,"Málaga s/n, Fraccionamiento Lomas del Sol, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Fraccionamiento Lomas del Sol","Casa en venta en en el Fracc Lomas del sol, en la Riviera Veracruzana, la zona de mayor desarrollo inmobiliario y plusvalía de la región sureste del país. Complejo residencial único en su tipo, la opción para quienes buscan diseño, calidad, funcionalidad, privacidad y excelente ubicación. Inversión: $ 3,600,000.00 más gastos de escrituración. Precio y disponibilidad sujetos a cambio sin previo aviso. **PROMOCIÓN: EL PRECIO INCLUYE UNA TARJETA DE REGALO DE LIVERPOOL DE $6,500.00 Terreno: 180 m2 Construcción: 225 m2 DESCRIPCIÓN Planta baja: sala, comedor, cocina integral, medio baño para visitas, cuarto de servicio con baño, patio de servicio, garaje para dos autos, amplio jardín Planta alta: master room con vestidor y baño y dos habitaciones secundarias cada una con closet y baño. Top roof ",Alberca | Seguridad privada | Cisterna | Jardin,19.06777096108851,-96.07195059406388,Casa,Venta,2026-06-21T20:38:31.685881,2026-06-21T20:38:31.685881
https://www.vivanuncios.com.mx/a-venta-casa/punta-tiburon-residencial-marina-y-golf/punta-tiburon-laguna-vii-casa-en-venta-3-recamaras/148386358,"MXN 5,650,000",5650000.0,MXN,0.0,230.0 m² lote | 3 rec. | 2 banos | 2 estac.,230.0,230.0,3,2,2,A estrenar,"Punta Tiburon  , Laguna 7, Punta Tiburón Residencial Marina y Golf, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Punta Tiburón Residencial Marina y Golf","Casa en renta con estacionamiento techado para 2 coches , entrando se encuentra un vestíbulo con doble altura , sala comedor con cocina abierta muy agradable con granito . Medio baño de visitas y area de lavado. En la segunda planta cuenta con 2 recamaras cada una con closet y linda vista a la avenida con árboles  , 1 baño que comparten las 2 recamaras , closet de blancos, y la recamara principal con vestidor y baño.",Seguridad privada | Aire acondicionado | Terraza | Jardin,19.0646423,-96.0831493,Casa,Venta,2026-06-21T20:38:31.685944,2026-06-21T20:38:31.685944
https://www.vivanuncios.com.mx/a-venta-casa/pueblo-playa-de-vacas/casa-en-pueblo-playa-de-vacas/150188783,"MXN 10,000,000",10000000.0,MXN,0.0,1700.0 m² lote | 4 rec. | 0 banos | 5 estac.,1700.0,1700.0,4,0,5,10,"Casa en Venta con Alberca y Amplio Jardín, 4 Recamaras, Estacionamiento 5 Autos. Excelente Ubicación. Playa de Vacas; a Solo 15 Minutos de la Cabecera","Veracruz, Medellín, Pueblo Playa de Vacas","Residencia en Playa de Vacas, 4 recamaras, 3 baños, dos 1/2 baños, sala comedor, cocina, cuarto de servicio con baño, cuarto de lavado, bodega, alberca, terraza, estacionamiento 5 autos. Propiedad rodeada de naturaleza con acceso al río a unos cuantos metros. con un diseño arquitectonico moderno y funcional, sala, comedor y cocina integrados en un concepto abierto. Cuenta con un sistema de recuperación de aguas residuales que se utiliza para riego. Excelente ubicación: A 15 minutos de la cabecera municipal de Boca del Río y Plaza El Dorado, cerca de centros educativos: Instituto Cumbres, Colegio Green Oaks y Campus Calasanz.",Alberca | Seguridad privada | Aire acondicionado | Terraza | Jardin,19.0879530717,-96.1421827404,Casa,Venta,2026-06-21T20:38:31.685984,2026-06-21T20:38:31.685984
https://www.vivanuncios.com.mx/a-venta-casa/agricola/casa-con-patio-en-venta-en-xalapa-ver-fraccionamiento-la-finca-residencial/148541864,"MXN 3,980,000",3980000.0,MXN,0.0,160.0 m² lote | 3 rec. | 3 banos | 2 estac.,160.0,248.0,3,3,2,A estrenar,"Casa con Patio en Venta en Xalapa Ver Fraccionamiento La Finca Residencial, Agrícola, Xalapa, Veracruz, Mexico vivanuncios, ","Veracruz, Xalapa, Agrícola","Casa en Venta con Patio en fraccionamiento La Finca Residencial en Xalapa Veracruz. Planta Baja; Estacionamiento para 2 vehículos, cisterna 10 mil litros, recamara con closet, baño completo, sala con doble altura, cocina, comedor, patio. Planta Alta; 2 recamaras con closet y baño completo la recamara tiene balcón, área de T.V, Estudio, Cuarto de lavado, Terraza con acceso a azotea. Croche bienes raíces agencia inmobiliaria especializada en promoción-marketing, venta y renta de propiedades. Nuestro catalogo web.mx Propiedades en venta Propiedades en renta",Seguridad privada | Cisterna | Terraza,19.5278555,-96.8741912,Casa,Venta,2026-06-21T20:38:31.686024,2026-06-21T20:38:31.686024
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-banus/casa-en-venta-en-casas-banus-en-la-riviera-veracruzana/146742138,"MXN 1,730,000",1730000.0,MXN,0.0,118.0 m² lote | 2 rec. | 1 banos | 1 estac.,118.0,77.0,2,1,1,17,"Boulevard riviera Veracruzana s/n, Fraccionamiento Banus, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Fraccionamiento Banus","NO INMOBILIARIAS NI ASESORES, SOLO COMPRADOR DIRECTO. Casa en VENTA en buenas condiciones generales en Residencial Banús, en la RIVIERA VERACRUZANA, la zona de mayor desarrollo inmobiliario y plusvalía de la región sureste del país. Inversión: $ 1,730,000.00 más gastos de escrituración. PROMOCIÓN: EL PRECIO INCLUYE UNA TARJETA DE REGALO DE $ 1,000.00 Terreno:118 m2 Construcción: 77 m2 DESCRIPCIÓN PLANTA BAJA Casa en venta ubicada en la Riviera Veracruzana en el Fraccionamiento Banus en clúster privado con Alberca, área de asador, áreas verdes, que cuenta con la siguiente distribución : Superficie de Terreno: 118 m2 Superficie de Construcción: 77m2 DESCRIPCIÓN Dos habitaciones con clóset cada una, un baño y medio, patio, área de lavado y cochera. La casa tiene posibilidades y opciones de cr",Alberca | Seguridad privada | Jardin,19.05493063555045,-96.06786800549546,Casa,Venta,2026-06-21T20:38:31.686063,2026-06-21T20:38:31.686063
https://www.vivanuncios.com.mx/a-venta-casa/animas-marqueza/casa-en-venta-xalapa-animas-excelente-ubicacion-cerca-de-servicios/147021709,"MXN 6,272,000",6272000.0,MXN,0.0,317.0 m² lote | 3 rec. | 3 banos | 2 estac.,317.0,220.0,3,3,2,7,"Paseo de las palmas, Animas  Marqueza, Xalapa, Veracruz, Mexico vivanuncios, ","Veracruz, Xalapa, Animas  Marqueza","Hermosa casa en venta sobre una de las mejores avenidas de Las Ánimas Esta propiedad destaca por su excelente distribución y amplios espacios.  En planta baja cuenta con un amplio jardín, ️ Recámara con baño completo y clóset, ️ Estudio ideal para oficina o área de trabajo, ️ Cocina equipada con elegantes acabados en madera de cedro. En la planta alta encontrarás:  2 recámaras, cada una con baño completo  — comodidad y privacidad para toda la familia. Ubicada en una zona privilegiada, cercana a servicios, escuelas y centros comerciales.",Seguridad privada | Jardin,19.5230047,-96.87814370000001,Casa,Venta,2026-06-21T20:38:31.686124,2026-06-21T20:38:31.686124
https://www.vivanuncios.com.mx/a-venta-casa/residencial-las-lomas/casa-en-venta-en-veracruz-fracc-punto-lomas-riviera-veracruzana/150246811,"MXN 4,569,000",4569000.0,MXN,0.0,200.0 m² lote | 3 rec. | 3 banos | 2 estac.,200.0,220.0,3,3,2,1,"Fracc. Punto Lomas, Residencial Las Lomas, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Residencial Las Lomas","Casa en venta en Fracc. Punto Lomas, Riviera Veracruzana Precio: $4,569,000 Terreno: 169.22 m2 Construcción: 218 m2 Mtto. Aprox. $1,500 Planta baja - Garage techada para dos autos. - Sala. - Comedor. - Cocina integral con barra desayunadora, parrilla y campana. - Medio baño de visitas. - Jardín. - Cuarto de lavado. - Pasillo de servicio. Planta alta - Sala de TV - Recámara principal con vestidor y baño completo. - Dos recámaras secundarias con closet y baño completo cada una. Amenidades - Áreas verdes - Cancha de Pádel - Doble filtro de seguridad - Casa Club con alberca y gimnasio Precio sujeto a cambio sin previo aviso No incluye gastos notariales Ver datos",Alberca | Seguridad privada | Jardin,19.0743149,-96.0897702,Casa,Venta,2026-06-21T20:38:36.878530,2026-06-21T20:38:36.878530
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-dorado/casa-nueva-en-venta-lomas-del-dorado-boca-del-rio/149982087,"MXN 4,990,000",4990000.0,MXN,0.0,180.0 m² lote | 3 rec. | 3 banos | 2 estac.,180.0,242.0,3,3,2,A estrenar,"Casa Nueva en Venta Lomas del Dorado, Lomas del Dorado, Boca del Río, Veracruz, Mexico vivanuncios, ","Veracruz, Boca del Río, Lomas del Dorado","Casa Nueva en Venta Lomas del Dorado Boca del Río $4,990,000 +Gastos de escrituración Totalmente equipada!! Climatizada Canceles en baño Videoportero Cerradura inteligente Espejos on luz led en baños Lamparas decorativas Hidroneumático Tanque de gas Calentador Sala Comedor Cocina integral con parrilla, campana, horno y alacena Medio baño de visitas Jardin Cuarto de servicio con baño completo Cuarto de lavado Garage techado para 2 autos Planta alta Sala de TV 1 Habitación principal con baño completo y vestidor 1 Habitación secundaria con baño completo y vestidor 1 Habitación secundaria con baño completo y vestidor",Seguridad privada | Aire acondicionado | Jardin,19.0865499552,-96.1225495894,Casa,Venta,2026-06-21T20:38:36.878814,2026-06-21T20:38:36.878814
https://www.vivanuncios.com.mx/a-venta-casa/residencial-paseo-de-la-reina/casa-en-venta-en-xalapa-4-recamaras-jardin-y-terrazas-en-paseo-de-la-reina/149801208,"MXN 6,190,000",6190000.0,MXN,0.0,200.0 m² lote | 4 rec. | 5 banos | 2 estac.,200.0,330.0,4,5,2,1,"Avenida de la Reina 20, Residencial Paseo de la Reina, Xalapa, Veracruz, Mexico vivanuncios, ","Veracruz, Xalapa, Residencial Paseo de la Reina","Casa ideal para familias que buscan amplitud, privacidad y funcionalidad en una de las zonas con mayor plusvalía en Xalapa. Ubicada en Paseo de la Reina, zona Monte Magno, esta propiedad integra 4 recámaras (una en planta baja), jardín y terrazas, ofreciendo espacios pensados para convivir y disfrutar en familia. Terreno: 200 m² Construcción: 330 m² Precio de venta: $6,190,000 MXN Con la siguiente distribución: Planta baja: Cochera techada para 2 autos, recámara con clóset, baño completo, sala, comedor, cocina integral con isla y cubiertas de granito equipada con parrilla, campana, horno y lavavajillas, alacena, área de lavado, acceso de servicio y bonito jardín posterior. Planta alta: Habitación principal con vestidor y baño completo con doble ovalín. Dos recámaras secundarias con clóset ",Seguridad privada | Cisterna | Terraza | Jardin,19.526503,-96.8631871,Casa,Venta,2026-06-21T20:38:36.879054,2026-06-21T20:38:36.879054
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-laguna-real/venta-de-casa-en-laguna-real/150184246,"MXN 1,050,000",1050000.0,MXN,0.0,75.0 m² lote | 2 rec. | 1 banos | 1 estac.,75.0,75.0,2,1,1,10,"Laguna Real 1, Fraccionamiento Laguna Real, Veracruz, Veracruz, Mexico vivanuncios, ","Veracruz, Veracruz, Fraccionamiento Laguna Real","Venta de casa en Laguna RealMXN 1,050.00 CITY INMOBILIARIA VERACRUZ $1,050,000 ????VENTA DE CASA EN LAGUNA REAL ??Casa 2 Niveles ?? 2 recámaras ?? Sala ?? Cocina, Comedor ?? 1.5 Baño ??area de lavado ?? Garage techado con porton ??SUPERFICIE 75 ??frente de  5 x 15 de fondo TIPO DE CREDITOS ACEPTADOS: ? CONTADO ??Excelente ubicación ?? ? ZONA SEGURA Y TRANQUILA A G E N D A T U C I T A C O N N O S O T R O S C O N T Á C T A N O S ENVIA TU MENSAJE VIA WHATSAPP O COMUNICATE CON NOSOTROS VIA TELEFONICA AL Ver datos ????C O N T Á C T A N O S HAZ TU CITA YA? Comenta, Inbox o Llámanos al ???? Ver datos ó por WhatsApp Búscanos en Facebook: City Inmobiliaria Veracruz Y Visítanos en Calle es Córdoba 70. Infonavit Buena Vista #Casasenventa #Casasveracruz #Casasbocadelrio #casalagunareal",Seguridad privada | Jardin,19.149087,-96.1540241,Casa,Venta,2026-06-21T20:38:36.879123,2026-06-21T20:38:36.879123
https://www.vivanuncios.com.mx/a-venta-casa/punta-tiburon-residencial-marina-y-golf/casa-en-venta-fracc-punta-tiburon/150100745,"MXN 6,100,000",6100000.0,MXN,0.0,228.0 m² lote | 4 rec. | 4 banos | 2 estac.,228.0,276.0,4,4,2,A estrenar,"Fracc. Punta Tiburón, Punta Tiburón Residencial Marina y Golf, Alvarado, Veracruz, Mexico vivanuncios, ","Veracruz, Alvarado, Punta Tiburón Residencial Marina y Golf","CASA EN VENTA | Punta Tiburón Residencia ubicada en uno de los fraccionamientos con mayor plusvalía de la zona, construida sobre un terreno en alto y lado sombra, diseñada para brindar amplitud, funcionalidad y confort en cada espacio. La propiedad cuenta con 228 m² de terreno y 276 m² de construcción distribuidos en dos niveles. En planta baja ofrece un concepto abierto que integra sala, comedor y cocina, creando espacios amplios y funcionales. La cocina está elaborada en madera de encino y caobilla, equipada con estufa, campana, barra de granito y excelente capacidad de almacenamiento. Además, dispone de medio baño para visitas, estudio o recámara con baño completo, garage para dos autos con bodega y acceso directo al recibidor, pasillo lateral de servicio y jardín. En planta alta se enc",Seguridad privada | Aire acondicionado | Terraza | Jardin,19.0653598,-96.0904274,Casa,Venta,2026-06-21T20:38:36.879222,2026-06-21T20:38:36.879222
